image,transcription,transliteration,length,font_used,group_id
img_00324_aug2.png,ꦲꦥꦝ,hapadha,3,Noto Sans Javanese Regular,img_00324
img_00325_orig.png,ꦔꦧꦔꦢꦏꦚ,ngabangadakanya,6,Dhuwung,img_00325
img_00325_aug1.png,ꦔꦧꦔꦢꦏꦚ,ngabangadakanya,6,Dhuwung,img_00325
img_00325_aug2.png,ꦔꦧꦔꦢꦏꦚ,ngabangadakanya,6,Dhuwung,img_00325
img_00327_orig.png,ꦠꦮꦥꦤꦗ,tawapanaja,5,Djoharuddin,img_00327
img_00327_aug1.png,ꦠꦮꦥꦤꦗ,tawapanaja,5,Djoharuddin,img_00327
img_00327_aug2.png,ꦠꦮꦥꦤꦗ,tawapanaja,5,Djoharuddin,img_00327
img_00328_orig.png,ꦒꦤꦚꦪꦛ,gananyayatha,5,Nawatura Beta,img_00328
img_00328_aug1.png,ꦒꦤꦚꦪꦛ,gananyayatha,5,Nawatura Beta,img_00328
img_00328_aug2.png,ꦒꦤꦚꦪꦛ,gananyayatha,5,Nawatura Beta,img_00328
img_00329_orig.png,ꦢꦩꦢꦱꦥ,damadasapa,5,Jamawi,img_00329
img_00329_aug1.png,ꦢꦩꦢꦱꦥ,damadasapa,5,Jamawi,img_00329
img_00329_aug2.png,ꦢꦩꦢꦱꦥ,damadasapa,5,Jamawi,img_00329
img_00330_orig.png,ꦤꦕꦏꦤ,nacakana,4,Nyk Ngayogyan New Italic,img_00330
img_00330_aug1.png,ꦤꦕꦏꦤ,nacakana,4,Nyk Ngayogyan New Italic,img_00330
img_00330_aug2.png,ꦤꦕꦏꦤ,nacakana,4,Nyk Ngayogyan New Italic,img_00330
img_00331_orig.png,ꦱꦫꦧꦚ,sarabanya,4,Gumregah New FULL,img_00331
img_00331_aug1.png,ꦱꦫꦧꦚ,sarabanya,4,Gumregah New FULL,img_00331
img_00331_aug2.png,ꦱꦫꦧꦚ,sarabanya,4,Gumregah New FULL,img_00331
img_00332_orig.png,ꦤꦫꦥ,narapa,3,Damarwulan,img_00332
img_00332_aug1.png,ꦤꦫꦥ,narapa,3,Damarwulan,img_00332
img_00332_aug2.png,ꦤꦫꦥ,narapa,3,Damarwulan,img_00332
img_00333_orig.png,ꦱꦥꦏꦏ,sapakaka,4,Noto Sans Javanese Regular,img_00333
img_00333_aug1.png,ꦱꦥꦏꦏ,sapakaka,4,Noto Sans Javanese Regular,img_00333
img_00333_aug2.png,ꦱꦥꦏꦏ,sapakaka,4,Noto Sans Javanese Regular,img_00333
img_00334_orig.png,ꦔꦥꦭꦱꦛ,ngapalasatha,5,Gumregah New FULL,img_00334
img_00334_aug1.png,ꦔꦥꦭꦱꦛ,ngapalasatha,5,Gumregah New FULL,img_00334
img_00334_aug2.png,ꦔꦥꦭꦱꦛ,ngapalasatha,5,Gumregah New FULL,img_00334
img_00335_orig.png,ꦒꦤꦝꦥꦲꦔ,ganadhapahanga,6,CARAKAN JAWA,img_00335
img_00335_aug1.png,ꦒꦤꦝꦥꦲꦔ,ganadhapahanga,6,CARAKAN JAWA,img_00335
img_00335_aug2.png,ꦒꦤꦝꦥꦲꦔ,ganadhapahanga,6,CARAKAN JAWA,img_00335
img_00336_orig.png,ꦮꦝꦧꦱ,wadhabasa,4,Tuladha Jejeg,img_00336
img_00336_aug1.png,ꦮꦝꦧꦱ,wadhabasa,4,Tuladha Jejeg,img_00336
img_00336_aug2.png,ꦮꦝꦧꦱ,wadhabasa,4,Tuladha Jejeg,img_00336
img_00337_orig.png,ꦲꦪꦠ,hayata,3,Nyk Ngayogyan Jejeg,img_00337
img_00337_aug1.png,ꦲꦪꦠ,hayata,3,Nyk Ngayogyan Jejeg,img_00337
img_00337_aug2.png,ꦲꦪꦠ,hayata,3,Nyk Ngayogyan Jejeg,img_00337
img_00338_orig.png,ꦒꦏꦠ,gakata,3,AR Demak Beta,img_00338
img_00338_aug1.png,ꦒꦏꦠ,gakata,3,AR Demak Beta,img_00338
img_00338_aug2.png,ꦒꦏꦠ,gakata,3,AR Demak Beta,img_00338
img_00339_orig.png,ꦧꦚꦥꦔꦏ,banyapangaka,5,Nyk Ngayogyan Jejeg,img_00339
img_00339_aug1.png,ꦧꦚꦥꦔꦏ,banyapangaka,5,Nyk Ngayogyan Jejeg,img_00339
img_00339_aug2.png,ꦧꦚꦥꦔꦏ,banyapangaka,5,Nyk Ngayogyan Jejeg,img_00339
img_00340_orig.png,ꦗꦱꦧꦭꦮꦏ,jasabalawaka,6,Tuladha Jejeg,img_00340
img_00340_aug1.png,ꦗꦱꦧꦭꦮꦏ,jasabalawaka,6,Tuladha Jejeg,img_00340
img_00340_aug2.png,ꦗꦱꦧꦭꦮꦏ,jasabalawaka,6,Tuladha Jejeg,img_00340
img_00341_orig.png,ꦮꦠꦮꦛ,watawatha,4,Damarwulan,img_00341
img_00341_aug1.png,ꦮꦠꦮꦛ,watawatha,4,Damarwulan,img_00341
img_00341_aug2.png,ꦮꦠꦮꦛ,watawatha,4,Damarwulan,img_00341
img_00342_orig.png,ꦢꦒꦒ,dagaga,3,Damarwulan,img_00342
img_00342_aug1.png,ꦢꦒꦒ,dagaga,3,Damarwulan,img_00342
img_00342_aug2.png,ꦢꦒꦒ,dagaga,3,Damarwulan,img_00342
img_00343_orig.png,ꦢꦏꦝꦥꦠ,dakadhapata,5,Dhuwung,img_00343
img_00343_aug1.png,ꦢꦏꦝꦥꦠ,dakadhapata,5,Dhuwung,img_00343
img_00343_aug2.png,ꦢꦏꦝꦥꦠ,dakadhapata,5,Dhuwung,img_00343
img_00345_orig.png,ꦢꦒꦥꦒꦢ,dagapagada,5,AB Wulang,img_00345
img_00345_aug1.png,ꦢꦒꦥꦒꦢ,dagapagada,5,AB Wulang,img_00345
img_00345_aug2.png,ꦢꦒꦥꦒꦢ,dagapagada,5,AB Wulang,img_00345
img_00346_orig.png,ꦥꦲꦫꦒ,paharaga,4,Tuladha Jejeg,img_00346
img_00346_aug1.png,ꦥꦲꦫꦒ,paharaga,4,Tuladha Jejeg,img_00346
img_00346_aug2.png,ꦥꦲꦫꦒ,paharaga,4,Tuladha Jejeg,img_00346
img_00347_orig.png,ꦱꦛ,satha,2,Jamawi,img_00347
img_00347_aug1.png,ꦱꦛ,satha,2,Jamawi,img_00347
img_00347_aug2.png,ꦱꦛ,satha,2,Jamawi,img_00347
img_00349_orig.png,ꦒꦕꦲꦕꦚ,gacahacanya,5,CARAKAN JAWA,img_00349
img_00349_aug1.png,ꦒꦕꦲꦕꦚ,gacahacanya,5,CARAKAN JAWA,img_00349
img_00349_aug2.png,ꦒꦕꦲꦕꦚ,gacahacanya,5,CARAKAN JAWA,img_00349
img_00351_orig.png,ꦱꦮꦛꦝꦥꦭ,sawathadhapala,6,Noto Sans Javanese Regular,img_00351
img_00351_aug1.png,ꦱꦮꦛꦝꦥꦭ,sawathadhapala,6,Noto Sans Javanese Regular,img_00351
img_00351_aug2.png,ꦱꦮꦛꦝꦥꦭ,sawathadhapala,6,Noto Sans Javanese Regular,img_00351
img_00352_orig.png,ꦥꦮꦛꦏ,pawathaka,4,CARAKAN JAWA,img_00352
img_00352_aug1.png,ꦥꦮꦛꦏ,pawathaka,4,CARAKAN JAWA,img_00352
img_00352_aug2.png,ꦥꦮꦛꦏ,pawathaka,4,CARAKAN JAWA,img_00352
img_00354_orig.png,ꦭꦔꦭ,langala,3,Gumregah New FULL,img_00354
img_00354_aug1.png,ꦭꦔꦭ,langala,3,Gumregah New FULL,img_00354
img_00354_aug2.png,ꦭꦔꦭ,langala,3,Gumregah New FULL,img_00354
img_00357_orig.png,ꦚꦧ,nyaba,2,CARAKAN JAWA,img_00357
img_00357_aug1.png,ꦚꦧ,nyaba,2,CARAKAN JAWA,img_00357
img_00357_aug2.png,ꦚꦧ,nyaba,2,CARAKAN JAWA,img_00357
img_00359_orig.png,ꦕꦝꦕꦲꦥꦩ,cadhacahapama,6,Djoharuddin,img_00359
img_00359_aug1.png,ꦕꦝꦕꦲꦥꦩ,cadhacahapama,6,Djoharuddin,img_00359
img_00359_aug2.png,ꦕꦝꦕꦲꦥꦩ,cadhacahapama,6,Djoharuddin,img_00359
img_00360_orig.png,ꦝꦩꦧ,dhamaba,3,Djoharuddin,img_00360
img_00360_aug1.png,ꦝꦩꦧ,dhamaba,3,Djoharuddin,img_00360
img_00360_aug2.png,ꦝꦩꦧ,dhamaba,3,Djoharuddin,img_00360
img_00361_orig.png,ꦒꦕꦱꦗꦏ,gacasajaka,5,AR Demak Beta,img_00361
img_00361_aug1.png,ꦒꦕꦱꦗꦏ,gacasajaka,5,AR Demak Beta,img_00361
img_00361_aug2.png,ꦒꦕꦱꦗꦏ,gacasajaka,5,AR Demak Beta,img_00361
img_00362_orig.png,ꦫꦫꦏꦝ,rarakadha,4,Nyk Ngayogyan New Italic,img_00362
img_00362_aug1.png,ꦫꦫꦏꦝ,rarakadha,4,Nyk Ngayogyan New Italic,img_00362
img_00362_aug2.png,ꦫꦫꦏꦝ,rarakadha,4,Nyk Ngayogyan New Italic,img_00362
img_00364_orig.png,ꦒꦠ,gata,2,AB Wulang,img_00364
img_00364_aug1.png,ꦒꦠ,gata,2,AB Wulang,img_00364
img_00364_aug2.png,ꦒꦠ,gata,2,AB Wulang,img_00364
img_00366_orig.png,ꦮꦭꦧꦛꦱꦝ,walabathasadha,6,Dhuwung,img_00366
img_00366_aug1.png,ꦮꦭꦧꦛꦱꦝ,walabathasadha,6,Dhuwung,img_00366
img_00366_aug2.png,ꦮꦭꦧꦛꦱꦝ,walabathasadha,6,Dhuwung,img_00366
img_00368_orig.png,ꦤꦧꦏꦠ,nabakata,4,Sehulbari,img_00368
img_00368_aug1.png,ꦤꦧꦏꦠ,nabakata,4,Sehulbari,img_00368
img_00368_aug2.png,ꦤꦧꦏꦠ,nabakata,4,Sehulbari,img_00368
img_00369_orig.png,ꦤꦧꦤꦱ,nabanasa,4,Dhuwung,img_00369
img_00369_aug1.png,ꦤꦧꦤꦱ,nabanasa,4,Dhuwung,img_00369
img_00369_aug2.png,ꦤꦧꦤꦱ,nabanasa,4,Dhuwung,img_00369
img_00370_orig.png,ꦗꦤꦕꦭꦢ,janacalada,5,Nawatura Beta,img_00370
img_00370_aug1.png,ꦗꦤꦕꦭꦢ,janacalada,5,Nawatura Beta,img_00370
img_00370_aug2.png,ꦗꦤꦕꦭꦢ,janacalada,5,Nawatura Beta,img_00370
img_00372_orig.png,ꦚꦢꦱꦛꦏꦠ,nyadasathakata,6,AB Wulang,img_00372
img_00372_aug1.png,ꦚꦢꦱꦛꦏꦠ,nyadasathakata,6,AB Wulang,img_00372
img_00372_aug2.png,ꦚꦢꦱꦛꦏꦠ,nyadasathakata,6,AB Wulang,img_00372
img_00373_orig.png,ꦚꦪꦛꦱ,nyayathasa,4,Damarwulan,img_00373
img_00373_aug1.png,ꦚꦪꦛꦱ,nyayathasa,4,Damarwulan,img_00373
img_00373_aug2.png,ꦚꦪꦛꦱ,nyayathasa,4,Damarwulan,img_00373
img_00374_orig.png,ꦒꦱꦥꦒꦗ,gasapagaja,5,Nyk Ngayogyan Jejeg,img_00374
img_00374_aug1.png,ꦒꦱꦥꦒꦗ,gasapagaja,5,Nyk Ngayogyan Jejeg,img_00374
img_00374_aug2.png,ꦒꦱꦥꦒꦗ,gasapagaja,5,Nyk Ngayogyan Jejeg,img_00374
img_00375_orig.png,ꦏꦝꦗꦱꦱ,kadhajasasa,5,New Kramawirya,img_00375
img_00375_aug1.png,ꦏꦝꦗꦱꦱ,kadhajasasa,5,New Kramawirya,img_00375
img_00375_aug2.png,ꦏꦝꦗꦱꦱ,kadhajasasa,5,New Kramawirya,img_00375
img_00376_orig.png,ꦏꦠꦩꦫꦚ,katamaranya,5,AB Wulang,img_00376
img_00376_aug1.png,ꦏꦠꦩꦫꦚ,katamaranya,5,AB Wulang,img_00376
img_00376_aug2.png,ꦏꦠꦩꦫꦚ,katamaranya,5,AB Wulang,img_00376
img_00377_orig.png,ꦢꦪ,daya,2,Nayaka New,img_00377
img_00377_aug1.png,ꦢꦪ,daya,2,Nayaka New,img_00377
img_00377_aug2.png,ꦢꦪ,daya,2,Nayaka New,img_00377
img_00378_orig.png,ꦠꦩ,tama,2,Tuladha Jejeg,img_00378
img_00378_aug1.png,ꦠꦩ,tama,2,Tuladha Jejeg,img_00378
img_00378_aug2.png,ꦠꦩ,tama,2,Tuladha Jejeg,img_00378
img_00380_orig.png,ꦠꦕꦩꦭ,tacamala,4,Sehulbari,img_00380
img_00380_aug1.png,ꦠꦕꦩꦭ,tacamala,4,Sehulbari,img_00380
img_00380_aug2.png,ꦠꦕꦩꦭ,tacamala,4,Sehulbari,img_00380
img_00381_orig.png,ꦗꦧꦪꦩꦠꦭ,jabayamatala,6,New Kramawirya,img_00381
img_00381_aug1.png,ꦗꦧꦪꦩꦠꦭ,jabayamatala,6,New Kramawirya,img_00381
img_00381_aug2.png,ꦗꦧꦪꦩꦠꦭ,jabayamatala,6,New Kramawirya,img_00381
img_00382_orig.png,ꦫꦚ,ranya,2,AB Wulang,img_00382
img_00382_aug1.png,ꦫꦚ,ranya,2,AB Wulang,img_00382
img_00382_aug2.png,ꦫꦚ,ranya,2,AB Wulang,img_00382
img_00384_orig.png,ꦧꦗꦪꦒ,bajayaga,4,Nyk Ngayogyan Jejeg,img_00384
img_00384_aug1.png,ꦧꦗꦪꦒ,bajayaga,4,Nyk Ngayogyan Jejeg,img_00384
img_00384_aug2.png,ꦧꦗꦪꦒ,bajayaga,4,Nyk Ngayogyan Jejeg,img_00384
img_00385_orig.png,ꦪꦲꦚ,yahanya,3,Djoharuddin,img_00385
img_00385_aug1.png,ꦪꦲꦚ,yahanya,3,Djoharuddin,img_00385
img_00385_aug2.png,ꦪꦲꦚ,yahanya,3,Djoharuddin,img_00385
img_00386_orig.png,ꦠꦗꦒꦠꦢ,tajagatada,5,Nyk Ngayogyan New Italic,img_00386
img_00386_aug1.png,ꦠꦗꦒꦠꦢ,tajagatada,5,Nyk Ngayogyan New Italic,img_00386
img_00386_aug2.png,ꦠꦗꦒꦠꦢ,tajagatada,5,Nyk Ngayogyan New Italic,img_00386
img_00387_orig.png,ꦗꦢꦧ,jadaba,3,AB Bakul,img_00387
img_00387_aug1.png,ꦗꦢꦧ,jadaba,3,AB Bakul,img_00387
img_00387_aug2.png,ꦗꦢꦧ,jadaba,3,AB Bakul,img_00387
img_00389_orig.png,ꦪꦗꦠ,yajata,3,New Kramawirya,img_00389
img_00389_aug1.png,ꦪꦗꦠ,yajata,3,New Kramawirya,img_00389
img_00389_aug2.png,ꦪꦗꦠ,yajata,3,New Kramawirya,img_00389
img_00392_orig.png,ꦥꦧꦒꦩꦪꦱ,pabagamayasa,6,AR Demak Beta,img_00392
img_00392_aug1.png,ꦥꦧꦒꦩꦪꦱ,pabagamayasa,6,AR Demak Beta,img_00392
img_00392_aug2.png,ꦥꦧꦒꦩꦪꦱ,pabagamayasa,6,AR Demak Beta,img_00392
img_00393_orig.png,ꦔꦏꦩ,ngakama,3,CARAKAN JAWA,img_00393
img_00393_aug1.png,ꦔꦏꦩ,ngakama,3,CARAKAN JAWA,img_00393
img_00393_aug2.png,ꦔꦏꦩ,ngakama,3,CARAKAN JAWA,img_00393
img_00399_orig.png,ꦗꦤꦒꦱ,janagasa,4,New Kramawirya,img_00399
img_00399_aug1.png,ꦗꦤꦒꦱ,janagasa,4,New Kramawirya,img_00399
img_00399_aug2.png,ꦗꦤꦒꦱ,janagasa,4,New Kramawirya,img_00399
img_00401_orig.png,ꦱꦗꦲꦫꦠ,sajaharata,5,AB Wulang,img_00401
img_00401_aug1.png,ꦱꦗꦲꦫꦠ,sajaharata,5,AB Wulang,img_00401
img_00401_aug2.png,ꦱꦗꦲꦫꦠ,sajaharata,5,AB Wulang,img_00401
img_00402_orig.png,ꦠꦩꦛ,tamatha,3,Tuladha Jejeg,img_00402
img_00402_aug1.png,ꦠꦩꦛ,tamatha,3,Tuladha Jejeg,img_00402
img_00402_aug2.png,ꦠꦩꦛ,tamatha,3,Tuladha Jejeg,img_00402
img_00404_orig.png,ꦭꦢꦕꦲꦛ,ladacahatha,5,AB Wulang,img_00404
img_00404_aug1.png,ꦭꦢꦕꦲꦛ,ladacahatha,5,AB Wulang,img_00404
img_00404_aug2.png,ꦭꦢꦕꦲꦛ,ladacahatha,5,AB Wulang,img_00404
img_00405_orig.png,ꦠꦕꦱꦚ,tacasanya,4,Gumregah New FULL,img_00405
img_00405_aug1.png,ꦠꦕꦱꦚ,tacasanya,4,Gumregah New FULL,img_00405
img_00405_aug2.png,ꦠꦕꦱꦚ,tacasanya,4,Gumregah New FULL,img_00405
img_00406_orig.png,ꦭꦱꦫꦮꦒ,lasarawaga,5,Nawatura Beta,img_00406
img_00406_aug1.png,ꦭꦱꦫꦮꦒ,lasarawaga,5,Nawatura Beta,img_00406
img_00406_aug2.png,ꦭꦱꦫꦮꦒ,lasarawaga,5,Nawatura Beta,img_00406
img_00407_orig.png,ꦒꦭꦪ,galaya,3,Damarwulan,img_00407
img_00407_aug1.png,ꦒꦭꦪ,galaya,3,Damarwulan,img_00407
img_00407_aug2.png,ꦒꦭꦪ,galaya,3,Damarwulan,img_00407
img_00409_orig.png,ꦥꦕꦥꦤꦝꦧ,pacapanadhaba,6,Tuladha Jejeg,img_00409
img_00409_aug1.png,ꦥꦕꦥꦤꦝꦧ,pacapanadhaba,6,Tuladha Jejeg,img_00409
img_00409_aug2.png,ꦥꦕꦥꦤꦝꦧ,pacapanadhaba,6,Tuladha Jejeg,img_00409
img_00411_orig.png,ꦧꦒꦫꦱ,bagarasa,4,AR Demak Beta,img_00411
img_00411_aug1.png,ꦧꦒꦫꦱ,bagarasa,4,AR Demak Beta,img_00411
img_00411_aug2.png,ꦧꦒꦫꦱ,bagarasa,4,AR Demak Beta,img_00411
img_00412_orig.png,ꦠꦛꦭꦠꦮ,tathalatawa,5,AB Wulang,img_00412
img_00412_aug1.png,ꦠꦛꦭꦠꦮ,tathalatawa,5,AB Wulang,img_00412
img_00412_aug2.png,ꦠꦛꦭꦠꦮ,tathalatawa,5,AB Wulang,img_00412
img_00413_orig.png,ꦫꦮ,rawa,2,Damarwulan,img_00413
img_00413_aug1.png,ꦫꦮ,rawa,2,Damarwulan,img_00413
img_00413_aug2.png,ꦫꦮ,rawa,2,Damarwulan,img_00413
img_00414_orig.png,ꦝꦔꦧꦪꦕ,dhangabayaca,5,Nayaka New,img_00414
img_00414_aug1.png,ꦝꦔꦧꦪꦕ,dhangabayaca,5,Nayaka New,img_00414
img_00414_aug2.png,ꦝꦔꦧꦪꦕ,dhangabayaca,5,Nayaka New,img_00414
img_00415_orig.png,ꦝꦩꦏꦪꦮ,dhamakayawa,5,CARAKAN JAWA,img_00415
img_00415_aug1.png,ꦝꦩꦏꦪꦮ,dhamakayawa,5,CARAKAN JAWA,img_00415
img_00415_aug2.png,ꦝꦩꦏꦪꦮ,dhamakayawa,5,CARAKAN JAWA,img_00415
img_00418_orig.png,ꦔꦩꦥꦒꦤ,ngamapagana,5,Sehulbari,img_00418
img_00418_aug1.png,ꦔꦩꦥꦒꦤ,ngamapagana,5,Sehulbari,img_00418
img_00418_aug2.png,ꦔꦩꦥꦒꦤ,ngamapagana,5,Sehulbari,img_00418
img_00421_orig.png,ꦝꦔꦢ,dhangada,3,Sehulbari,img_00421
img_00421_aug1.png,ꦝꦔꦢ,dhangada,3,Sehulbari,img_00421
img_00421_aug2.png,ꦝꦔꦢ,dhangada,3,Sehulbari,img_00421
img_00422_orig.png,ꦧꦢꦮꦢ,badawada,4,Jamawi,img_00422
img_00422_aug1.png,ꦧꦢꦮꦢ,badawada,4,Jamawi,img_00422
img_00422_aug2.png,ꦧꦢꦮꦢ,badawada,4,Jamawi,img_00422
img_00423_orig.png,ꦫꦥꦚꦢꦕ,rapanyadaca,5,Tuladha Jejeg,img_00423
img_00423_aug1.png,ꦫꦥꦚꦢꦕ,rapanyadaca,5,Tuladha Jejeg,img_00423
img_00423_aug2.png,ꦫꦥꦚꦢꦕ,rapanyadaca,5,Tuladha Jejeg,img_00423
img_00426_orig.png,ꦢꦠꦚꦝꦗꦛ,datanyadhajatha,6,New Kramawirya,img_00426
img_00426_aug1.png,ꦢꦠꦚꦝꦗꦛ,datanyadhajatha,6,New Kramawirya,img_00426
img_00426_aug2.png,ꦢꦠꦚꦝꦗꦛ,datanyadhajatha,6,New Kramawirya,img_00426
img_00427_orig.png,ꦫꦝꦥꦲꦛ,radhapahatha,5,Sehulbari,img_00427
img_00427_aug1.png,ꦫꦝꦥꦲꦛ,radhapahatha,5,Sehulbari,img_00427
img_00427_aug2.png,ꦫꦝꦥꦲꦛ,radhapahatha,5,Sehulbari,img_00427
img_00428_orig.png,ꦪꦚꦒꦠꦭꦠ,yanyagatalata,6,Nayaka New,img_00428
img_00428_aug1.png,ꦪꦚꦒꦠꦭꦠ,yanyagatalata,6,Nayaka New,img_00428
img_00428_aug2.png,ꦪꦚꦒꦠꦭꦠ,yanyagatalata,6,Nayaka New,img_00428
img_00429_orig.png,ꦩꦕꦔꦗ,macangaja,4,Noto Sans Javanese Regular,img_00429
img_00429_aug1.png,ꦩꦕꦔꦗ,macangaja,4,Noto Sans Javanese Regular,img_00429
img_00429_aug2.png,ꦩꦕꦔꦗ,macangaja,4,Noto Sans Javanese Regular,img_00429
img_00432_orig.png,ꦮꦥꦲꦧꦒ,wapahabaga,5,AR Demak Beta,img_00432
img_00432_aug1.png,ꦮꦥꦲꦧꦒ,wapahabaga,5,AR Demak Beta,img_00432
img_00432_aug2.png,ꦮꦥꦲꦧꦒ,wapahabaga,5,AR Demak Beta,img_00432
img_00433_orig.png,ꦚꦭ,nyala,2,Tuladha Jejeg,img_00433
img_00433_aug1.png,ꦚꦭ,nyala,2,Tuladha Jejeg,img_00433
img_00433_aug2.png,ꦚꦭ,nyala,2,Tuladha Jejeg,img_00433
img_00434_orig.png,ꦗꦔꦕꦩꦔ,jangacamanga,5,Nayaka New,img_00434
img_00434_aug1.png,ꦗꦔꦕꦩꦔ,jangacamanga,5,Nayaka New,img_00434
img_00434_aug2.png,ꦗꦔꦕꦩꦔ,jangacamanga,5,Nayaka New,img_00434
img_00436_orig.png,ꦱꦢꦒ,sadaga,3,Nawatura Beta,img_00436
img_00436_aug1.png,ꦱꦢꦒ,sadaga,3,Nawatura Beta,img_00436
img_00436_aug2.png,ꦱꦢꦒ,sadaga,3,Nawatura Beta,img_00436
img_00437_orig.png,ꦫꦕꦭꦩꦚꦚ,racalamanyanya,6,Nyk Ngayogyan Jejeg,img_00437
img_00437_aug1.png,ꦫꦕꦭꦩꦚꦚ,racalamanyanya,6,Nyk Ngayogyan Jejeg,img_00437
img_00437_aug2.png,ꦫꦕꦭꦩꦚꦚ,racalamanyanya,6,Nyk Ngayogyan Jejeg,img_00437
img_00438_orig.png,ꦮꦲ,waha,2,Damarwulan,img_00438
img_00438_aug1.png,ꦮꦲ,waha,2,Damarwulan,img_00438
img_00438_aug2.png,ꦮꦲ,waha,2,Damarwulan,img_00438
img_00439_orig.png,ꦗꦢꦩꦪ,jadamaya,4,Nyk Ngayogyan New Italic,img_00439
img_00439_aug1.png,ꦗꦢꦩꦪ,jadamaya,4,Nyk Ngayogyan New Italic,img_00439
img_00439_aug2.png,ꦗꦢꦩꦪ,jadamaya,4,Nyk Ngayogyan New Italic,img_00439
img_00440_orig.png,ꦱꦧꦗ,sabaja,3,AR Demak Beta,img_00440
img_00440_aug1.png,ꦱꦧꦗ,sabaja,3,AR Demak Beta,img_00440
img_00440_aug2.png,ꦱꦧꦗ,sabaja,3,AR Demak Beta,img_00440
img_00441_orig.png,ꦭꦏꦔꦕꦕꦔ,lakangacacanga,6,Dhuwung,img_00441
img_00441_aug1.png,ꦭꦏꦔꦕꦕꦔ,lakangacacanga,6,Dhuwung,img_00441
img_00441_aug2.png,ꦭꦏꦔꦕꦕꦔ,lakangacacanga,6,Dhuwung,img_00441
img_00445_orig.png,ꦤꦝꦱ,nadhasa,3,Noto Sans Javanese Regular,img_00445
img_00445_aug1.png,ꦤꦝꦱ,nadhasa,3,Noto Sans Javanese Regular,img_00445
img_00445_aug2.png,ꦤꦝꦱ,nadhasa,3,Noto Sans Javanese Regular,img_00445
img_00447_orig.png,ꦫꦏꦮꦭꦕꦠ,rakawalacata,6,Gumregah New FULL,img_00447
img_00447_aug1.png,ꦫꦏꦮꦭꦕꦠ,rakawalacata,6,Gumregah New FULL,img_00447
img_00447_aug2.png,ꦫꦏꦮꦭꦕꦠ,rakawalacata,6,Gumregah New FULL,img_00447
img_00448_orig.png,ꦤꦗꦱ,najasa,3,Gumregah New FULL,img_00448
img_00448_aug1.png,ꦤꦗꦱ,najasa,3,Gumregah New FULL,img_00448
img_00448_aug2.png,ꦤꦗꦱ,najasa,3,Gumregah New FULL,img_00448
img_00449_orig.png,ꦠꦤꦔꦩꦚꦥ,tanangamanyapa,6,Nyk Ngayogyan Jejeg,img_00449
img_00449_aug1.png,ꦠꦤꦔꦩꦚꦥ,tanangamanyapa,6,Nyk Ngayogyan Jejeg,img_00449
img_00449_aug2.png,ꦠꦤꦔꦩꦚꦥ,tanangamanyapa,6,Nyk Ngayogyan Jejeg,img_00449
img_00450_orig.png,ꦭꦮꦥꦝꦚ,lawapadhanya,5,Dhuwung,img_00450
img_00450_aug1.png,ꦭꦮꦥꦝꦚ,lawapadhanya,5,Dhuwung,img_00450
img_00450_aug2.png,ꦭꦮꦥꦝꦚ,lawapadhanya,5,Dhuwung,img_00450
img_00451_orig.png,ꦠꦪꦏꦧ,tayakaba,4,Tuladha Jejeg,img_00451
img_00451_aug1.png,ꦠꦪꦏꦧ,tayakaba,4,Tuladha Jejeg,img_00451
img_00451_aug2.png,ꦠꦪꦏꦧ,tayakaba,4,Tuladha Jejeg,img_00451
img_00452_orig.png,ꦪꦮ,yawa,2,New Kramawirya,img_00452
img_00452_aug1.png,ꦪꦮ,yawa,2,New Kramawirya,img_00452
img_00452_aug2.png,ꦪꦮ,yawa,2,New Kramawirya,img_00452
img_00454_orig.png,ꦕꦕ,caca,2,Sehulbari,img_00454
img_00454_aug1.png,ꦕꦕ,caca,2,Sehulbari,img_00454
img_00454_aug2.png,ꦕꦕ,caca,2,Sehulbari,img_00454
img_00455_orig.png,ꦛꦗꦧ,thajaba,3,Djoharuddin,img_00455
img_00455_aug1.png,ꦛꦗꦧ,thajaba,3,Djoharuddin,img_00455
img_00455_aug2.png,ꦛꦗꦧ,thajaba,3,Djoharuddin,img_00455
img_00458_orig.png,ꦏꦗꦤꦠ,kajanata,4,Nyk Ngayogyan New Italic,img_00458
img_00458_aug1.png,ꦏꦗꦤꦠ,kajanata,4,Nyk Ngayogyan New Italic,img_00458
img_00458_aug2.png,ꦏꦗꦤꦠ,kajanata,4,Nyk Ngayogyan New Italic,img_00458
img_00460_orig.png,ꦪꦠꦩꦫ,yatamara,4,Nyk Ngayogyan Jejeg,img_00460
img_00460_aug1.png,ꦪꦠꦩꦫ,yatamara,4,Nyk Ngayogyan Jejeg,img_00460
img_00460_aug2.png,ꦪꦠꦩꦫ,yatamara,4,Nyk Ngayogyan Jejeg,img_00460
img_00461_orig.png,ꦛꦛꦒꦮꦪꦤ,thathagawayana,6,Nayaka New,img_00461
img_00461_aug1.png,ꦛꦛꦒꦮꦪꦤ,thathagawayana,6,Nayaka New,img_00461
img_00461_aug2.png,ꦛꦛꦒꦮꦪꦤ,thathagawayana,6,Nayaka New,img_00461
img_00463_orig.png,ꦮꦥ,wapa,2,Noto Sans Javanese Regular,img_00463
img_00463_aug1.png,ꦮꦥ,wapa,2,Noto Sans Javanese Regular,img_00463
