image,transcription,transliteration,length
img_00930.png,ꦤꦭꦤꦱꦪꦢ,nalanasayada,6
img_00931.png,ꦗꦱꦧ,jasaba,3
img_00932.png,ꦝꦛ,dhatha,2
img_00933.png,ꦧꦪꦮꦮꦭꦱ,bayawawalasa,6
img_00934.png,ꦲꦕ,haca,2
img_00935.png,ꦕꦤꦚꦗ,cananyaja,4
img_00936.png,ꦗꦚ,janya,2
img_00937.png,ꦫꦪꦫꦕꦒꦪ,rayaracagaya,6
img_00938.png,ꦧꦥ,bapa,2
img_00939.png,ꦔꦤ,ngana,2
img_00940.png,ꦚꦏꦩꦝꦭꦭ,nyakamadhalala,6
img_00941.png,ꦢꦚꦔꦝꦚ,danyangadhanya,5
img_00942.png,ꦗꦢ,jada,2
img_00943.png,ꦧꦪ,baya,2
img_00944.png,ꦱꦮꦠꦱꦛ,sawatasatha,5
img_00945.png,ꦲꦮꦧꦛꦮ,hawabathawa,5
img_00946.png,ꦧꦠꦫ,batara,3
img_00947.png,ꦫꦮꦔꦚ,rawanganya,4
img_00948.png,ꦛꦒꦢꦕꦏ,thagadacaka,5
img_00949.png,ꦫꦪ,raya,2
img_00950.png,ꦥꦥꦒꦥꦮꦝ,papagapawadha,6
img_00951.png,ꦤꦛꦚꦏꦲ,nathanyakaha,5
img_00952.png,ꦩꦝꦒꦗ,madhagaja,4
img_00953.png,ꦥꦚꦢ,panyada,3
img_00954.png,ꦮꦲꦢꦢꦗꦚ,wahadadajanya,6
img_00955.png,ꦩꦪꦤꦫꦤꦔ,mayanarananga,6
img_00956.png,ꦭꦮꦚꦥꦝ,lawanyapadha,5
img_00957.png,ꦛꦧ,thaba,2
img_00958.png,ꦗꦧꦕꦤꦒ,jabacanaga,5
img_00959.png,ꦮꦔꦛꦫ,wangathara,4
img_00960.png,ꦝꦔ,dhanga,2
img_00961.png,ꦱꦛ,satha,2
img_00962.png,ꦧꦠꦚ,batanya,3
img_00963.png,ꦲꦝꦫ,hadhara,3
img_00964.png,ꦗꦏꦲꦠ,jakahata,4
img_00965.png,ꦚꦒꦒꦭꦗꦠ,nyagagalajata,6
img_00966.png,ꦢꦲꦫꦕꦔ,daharacanga,5
img_00967.png,ꦩꦭ,mala,2
img_00968.png,ꦔꦥ,ngapa,2
img_00969.png,ꦮꦠꦛꦚꦠꦥ,watathanyatapa,6
img_00970.png,ꦠꦝ,tadha,2
img_00971.png,ꦢꦛꦥ,dathapa,3
img_00972.png,ꦧꦛꦥꦩꦤꦤ,bathapamanana,6
img_00973.png,ꦒꦠ,gata,2
img_00974.png,ꦕꦮꦤꦱꦛ,cawanasatha,5
img_00975.png,ꦏꦫꦗꦲ,karajaha,4
img_00976.png,ꦲꦧꦝꦥ,habadhapa,4
img_00977.png,ꦛꦪꦥꦱꦮ,thayapasawa,5
img_00978.png,ꦒꦢꦥ,gadapa,3
img_00979.png,ꦮꦧꦥꦤꦛꦗ,wabapanathaja,6
img_00980.png,ꦫꦒꦢꦒꦮꦲ,ragadagawaha,6
img_00981.png,ꦧꦱ,basa,2
img_00982.png,ꦏꦥꦒꦫꦚ,kapagaranya,5
img_00983.png,ꦗꦝꦪꦲ,jadhayaha,4
img_00984.png,ꦠꦕ,taca,2
img_00985.png,ꦒꦕꦝꦲꦒꦠ,gacadhahagata,6
img_00986.png,ꦕꦩꦚ,camanya,3
img_00987.png,ꦕꦲꦛ,cahatha,3
img_00988.png,ꦛꦧꦧꦠ,thababata,4
img_00989.png,ꦭꦪꦭ,layala,3
img_00990.png,ꦩꦫꦚ,maranya,3
img_00991.png,ꦫꦥꦝ,rapadha,3
img_00992.png,ꦲꦚꦛꦲꦢ,hanyathahada,5
img_00993.png,ꦠꦥꦕꦧ,tapacaba,4
img_00994.png,ꦱꦏ,saka,2
img_00995.png,ꦱꦭ,sala,2
img_00996.png,ꦤꦧꦭꦮꦲ,nabalawaha,5
img_00997.png,ꦮꦲꦝꦩ,wahadhama,4
img_00998.png,ꦭꦩꦝꦛ,lamadhatha,4
img_00999.png,ꦪꦕꦛꦥꦩ,yacathapama,5
