image,transcription,transliteration,length
img_00941.png,ꦔꦢꦠꦝꦭꦕ,ngadatadhalaca,6
img_00942.png,ꦪꦕꦱꦝꦚ,yacasadhanya,5
img_00943.png,ꦗꦮ,jawa,2
img_00944.png,ꦢꦝꦢꦢꦥꦠ,dadhadadapata,6
img_00945.png,ꦝꦱꦗꦒ,dhasajaga,4
img_00946.png,ꦲꦭꦕꦩꦛꦕ,halacamathaca,6
img_00947.png,ꦠꦮꦒꦒ,tawagaga,4
img_00948.png,ꦩꦝꦪꦕ,madhayaca,4
img_00949.png,ꦱꦮꦲꦭ,sawahala,4
img_00950.png,ꦫꦮꦪ,rawaya,3
img_00951.png,ꦱꦒꦪꦝ,sagayadha,4
img_00952.png,ꦲꦱꦧ,hasaba,3
img_00953.png,ꦫꦭꦛ,ralatha,3
img_00954.png,ꦥꦪꦔ,payanga,3
img_00955.png,ꦲꦫ,hara,2
img_00956.png,ꦤꦚꦕꦪ,nanyacaya,4
img_00957.png,ꦔꦩꦥꦝꦒ,ngamapadhaga,5
img_00958.png,ꦕꦗꦫꦒꦠ,cajaragata,5
img_00959.png,ꦥꦧꦚꦧꦭ,pabanyabala,5
img_00960.png,ꦕꦏꦒꦒ,cakagaga,4
img_00961.png,ꦤꦥꦥ,napapa,3
img_00962.png,ꦔꦥꦥꦒ,ngapapaga,4
img_00963.png,ꦏꦏꦤ,kakana,3
img_00964.png,ꦭꦩ,lama,2
img_00965.png,ꦲꦭꦪ,halaya,3
img_00966.png,ꦤꦛꦕꦥ,nathacapa,4
img_00967.png,ꦱꦕꦕꦚꦛꦠ,sacacanyathata,6
img_00968.png,ꦛꦝꦕꦕꦢ,thadhacacada,5
img_00969.png,ꦏꦔꦱꦕꦫꦤ,kangasacarana,6
img_00970.png,ꦛꦱꦲꦲꦥꦱ,thasahahapasa,6
img_00971.png,ꦪꦮꦛꦗ,yawathaja,4
img_00972.png,ꦒꦩ,gama,2
img_00973.png,ꦔꦫꦠꦢ,ngaratada,4
img_00974.png,ꦪꦏꦝ,yakadha,3
img_00975.png,ꦥꦝ,padha,2
img_00976.png,ꦝꦔꦔꦚꦗꦛ,dhanganganyajatha,6
img_00977.png,ꦥꦚꦤꦗ,panyanaja,4
img_00978.png,ꦩꦭ,mala,2
img_00979.png,ꦤꦥꦚ,napanya,3
img_00980.png,ꦲꦒꦗꦲꦝꦠ,hagajahadhata,6
img_00981.png,ꦔꦧꦛ,ngabatha,3
img_00982.png,ꦭꦭꦔꦔꦛ,lalangangatha,5
img_00983.png,ꦩꦲꦗꦭꦝꦪ,mahajaladhaya,6
img_00984.png,ꦲꦲꦪꦏꦚ,hahayakanya,5
img_00985.png,ꦒꦏꦥꦛꦒꦭ,gakapathagala,6
img_00986.png,ꦪꦭ,yala,2
img_00987.png,ꦫꦒꦏꦕꦒꦕ,ragakacagaca,6
img_00988.png,ꦏꦚꦠꦚꦢ,kanyatanyada,5
img_00989.png,ꦱꦚꦒꦛꦲ,sanyagathaha,5
img_00990.png,ꦕꦚꦔꦤ,canyangana,4
img_00991.png,ꦝꦠꦫꦮꦧ,dhatarawaba,5
img_00992.png,ꦒꦕꦱ,gacasa,3
img_00993.png,ꦭꦕꦛꦱꦕ,lacathasaca,5
img_00994.png,ꦭꦱꦠꦔꦤꦫ,lasatanganara,6
img_00995.png,ꦢꦲꦮꦕꦚ,dahawacanya,5
img_00996.png,ꦔꦪ,ngaya,2
img_00997.png,ꦒꦢꦭ,gadala,3
img_00998.png,ꦭꦢꦗꦤꦫ,ladajanara,5
img_00999.png,ꦢꦱꦕꦩꦛꦤ,dasacamathana,6
